DateTime,AddedIPs,RemovedIPs
1557658363,566,649
1557660510,599,3
1557663142,599,6
1557665574,635,622
1557669151,592,611
1557672752,641,622
1557675157,665,13
1557678281,619,11
1557681173,640,5
1557684550,685,9
1557687579,590,10
1557691240,598,629
1557695321,615,9
1557698201,646,12
1557701082,598,9
1557704175,590,9
1557708276,581,9
1557711167,594,10
1557714272,619,645
1557717170,590,15
1557719768,577,8
1557722907,618,646
1557725800,586,6
1557729162,583,7
1557730844,603,4
1557733216,633,9
1557736119,599,12
1557739717,583,5
1557742347,605,7
1557745477,587,12
1557748355,614,5
1557752508,586,9
1557755552,620,6
1557759169,634,9
1557762830,584,7
1557767087,602,3
1557770930,628,7
1557774522,601,2
1557778124,592,5
1557782444,623,9
1557789398,595,8
1557793236,615,7
1557797562,613,4
1557803530,108,5
1557804053,481,2
1557816993,140,115
1557817485,453,500
1557819159,589,10
1557823244,649,8
1557826368,591,8
1557829965,634,7
1557834262,628,10
1557837397,686,2
1557841476,667,9
1557844595,613,3
1557848441,615,5
1557852276,634,12
1557855876,694,5
1557859472,627,4
1557863790,601,3
1557867651,603,14
1557872441,641,11
1557879131,619,8
1557883719,604,593
1557888764,598,9
1557892578,625,6
1557900282,6,576
1557910823,34,2377
1557915395,18,1211
1557948252,68,6044
1557951369,10,556
1557959778,41,1192
1557968927,17,1721
1557977313,35,1795
1557990510,71,3435
1557992672,5,618
1557998923,675,1707
1558003479,712,603
1558007780,712,1180
1558012131,719,1125
1558016445,648,7
1558020434,694,8
1558024820,643,623
1558035134,675,1203
1558038759,678,617
1558042357,720,577
1558045946,606,1179
1558051725,616,610
1558056285,647,1195
1558061767,657,10
1558065648,701,1182
1558068993,594,605
1558073084,632,1186
1558077405,642,12
1558080981,664,8
1558083893,619,8
1558091084,644,5
1558101160,655,2
1558106916,645,3
1558111238,654,9
1558116033,650,8
1558119670,610,7
1558123236,627,4
1558126591,599,10
1558139077,660,10
1558141097,601,564
1558147570,674,1171
1558151797,659,5
1558156118,622,569
1558160912,635,1125
1558164028,625,961
1558167609,627,1133
1558171460,611,7
1558175552,630,606
1558179159,621,598
1558182520,624,606
1558186119,623,591
1558189715,610,1165
1558194513,658,602
1558201708,604,1164
1558205071,626,585
1558208674,584,1171
1558212271,649,9
1558217565,614,1168
1558223072,602,577
1558230751,682,1188
1558234590,608,10
1558240603,620,11
1558243954,611,8
1558248276,650,6
1558251168,586,3
1558254251,610,594
1558258119,667,618
1558261724,622,595
1558266272,692,597
1558274186,637,619
1558279470,687,1232
1558283540,603,9
1558310657,666,1221
1558318122,629,8
1558322896,617,10
1558329138,612,6
1558333464,637,13
1558336831,653,7
1558340427,596,10
1558344996,627,5
1558347874,647,9
1558351961,629,9
1558378861,628,11
1558379776,401,11
1558383635,629,7
1558389388,634,1038
1558392276,636,607
1558398050,645,586
1558404284,618,594
1558409060,675,11
1558413889,589,609
1558419391,625,607
1558423707,663,10
1558428756,645,622
1558432826,602,10
1558438351,647,10
1558444118,620,1133
1558448197,626,626
1558452757,644,604
1558456982,666,580
1558465931,800,5
1558470033,594,4
1558473634,594,7
1558477236,582,9
1558481306,659,15
1558485163,632,598
1558489231,667,13
1558494992,639,15
1558498341,602,9
1558504348,584,7
1558507699,620,13
1558513226,638,6
1558517311,610,10
1558539265,621,573
1558541418,636,12
1558550924,686,13
1558554995,674,15
1558559080,627,613
1558562913,663,8
1558566756,599,12
1558570601,592,579
1558574911,623,570
1558578760,593,579
1558582352,624,5
1558585233,630,602
1558588114,611,593
1558590994,633,555
1558592921,568,9
1558593853,371,605
1558596257,663,8
1558598680,657,573
1558602040,633,618
1558605881,625,1114
1558608272,685,582
1558611391,607,6
1558614038,592,592
1558616901,656,623
1558620994,682,552
1558626275,638,1174
1558634687,631,1745
1558637580,603,583
1558640434,595,603
1558643053,141,110
1558643562,448,495
1558646439,605,581
1558649329,603,9
1558652440,618,582
1558654839,675,11
1558657460,589,573
1558661805,671,1123
1558663476,608,8
1558666848,679,554
1558669452,591,584
1558673559,667,557
1558679077,639,571
1558686037,638,1132
1558689401,665,577
1558692995,597,563
1558698755,670,1169
1558702117,659,603
1558705484,676,601
1558709057,720,635
1558712435,643,626
1558715313,696,626
1558719043,625,1229
1558722762,667,610
1558726121,574,615
1558730436,693,1194
1558733059,613,13
1558736431,607,621
1558742443,631,7
1558745316,567,17
1558748685,612,403
1558752280,634,1185
1558755885,627,576
1558758520,419,9
1558762116,572,616
1558765969,606,606
1558770756,660,5
1558774123,615,604
1558777724,648,588
1558781558,613,618
1558785159,592,1210
1558788012,654,15
1558792128,641,1250
1558795477,617,610
1558799074,584,662
1558801720,650,585
1558805559,496,500
1558806442,166,105
1558809158,619,9
1558812869,604,668
1558817076,616,645
1558821162,599,8
1558831228,674,1181
1558835566,606,582
1558842514,611,14
1558848523,608,1074
1558855241,617,1160
1558858106,573,607
1558861960,601,6
1558865078,590,593
1558867937,600,583
1558870834,598,602
1558874176,648,633
1558877587,651,660
1558880451,632,616
1558883817,621,10
1558886663,646,671
1558890038,664,653
1558893380,594,581
1558896283,615,7
1558901322,628,9
1558907555,582,628
1558911143,579,13
1558921236,609,13
1558922900,602,13
1558927966,616,13
1558931058,615,9
1558934407,630,8
1558937322,611,9
1558941641,583,3
1558944520,592,5
1558948120,679,8
1558954614,657,620
1558959411,572,8
1558962513,621,11
1558966579,585,10
1558970404,593,14
1558975084,581,7
1558982421,596,12
1558986817,582,6
1558990493,631,7
1559004258,573,7
1559009325,647,15
1559036898,692,12
